id;region;municipality;settlement;type;population;children;latitude_dms;longitude_dms;latitude_dd;longitude_dd;oktmo;dadata;rosstat
86365;Кировская область;Уржумский район;Буйское;с;774;158;57.05.06;049.42.24;57.085;49.7066666666667;33641420101;0;1
86370;Астраханская область;Приволжский район;Растопуловка;с;2310;603;46.29.46;048.02.16;46.4961111111111;48.0377777777778;12642446000;0;1
86382;Липецкая область;Елецкий район;Маяк;п;646;118;52.29.47;038.15.44;52.4963888888889;38.2622222222222;42621412101;0;1
86388;Волгоградская область;Калачёвский район;Волгодонской;п;1238;292;48.38.11;043.43.42;48.6363888888889;43.7283333333333;18616432101;1;0
86390;Республика Дагестан;Акушинский район;Узнимахи;х;910;452;42.18.04;047.23.10;42.3011111111111;47.3861111111111;82603416116;0;1
86405;Кировская область;Белохолуницкий район;Климковка;п;503;77;58.53.38;051.13.47;58.8938888888889;51.2297222222222;33605428101;0;1
86414;Республика Татарстан;Аксубаевский район;Старое Узеево;с;587;121;54.41.52;050.53.32;54.6977777777778;50.8922222222222;92604475101;0;1
86434;Ленинградская область;Кировский муниципальный район;Павлово;пгт;3199;536;59.48.29;030.53.06;59.8080555555556;30.885;41625158051;0;1
86436;Челябинская область;Нязепетровский район;Шемаха;с;662;137;56.14.30;059.15.49;56.2416666666667;59.2636111111111;75644444101;0;1
86444;Республика Крым;Красногвардейский район;Тимошенко;с;589;0;45.17.27;033.58.14;45.2908333333333;33.9705555555556;35620426121;0;1
86457;Республика Калмыкия;Кетченеровский район;Шатта;п;640;185;46.51.08;044.47.51;46.8522222222222;44.7975;85625488101;0;1
86471;Мурманская область;Городской округ город Полярные Зори с подведомственной территорией;Африканда;нп;1527;313;67.26.34;032.46.03;67.4427777777778;32.7675;47719000111;1;0
86496;Свердловская область;Белоярский городской округ;Белоярский;рп;11915;2846;56.45.26;061.25.07;56.7572222222222;61.4186111111111;65706000051;1;0
86502;Республика Крым;Бахчисарайский район;Долинное;с;1551;0;44.45.10;033.46.21;44.7527777777778;33.7725;35604422101;0;1
86513;Республика Татарстан;Альметьевский район;Маметьево;с;672;112;54.48.53;052.05.03;54.8147222222222;52.0841666666667;92608442101;0;1
86517;Республика Башкортостан;Иглинский;Красный Восход;с;531;100;54.58.28;057.02.59;54.9744444444444;57.0497222222222;80628430101;0;1
86531;Удмуртская республика;Селтинский;Селты;с;5055;1528;57.18.34;052.08.17;57.3094444444444;52.1380555555556;94639455101;0;1
86536;Свердловская область;Белоярский городской округ;Некрасово;с;702;148;56.40.16;061.39.19;56.6711111111111;61.6552777777778;65706000311;0;1
86544;Саратовская область;Базарно-Карабулакский район;Свободный;рп;1952;388;52.19.50;046.22.23;52.3305555555556;46.3730555555556;63606156051;0;1
86548;Липецкая область;Данковский район;Теплое;с;580;113;53.13.02;038.53.05;53.2172222222222;38.8847222222222;42609482101;0;1
86551;Волгоградская область;Иловлинский район;Лог;с;3689;732;49.28.53;043.51.34;49.4813888888889;43.8594444444444;18614458101;0;1
86574;Ленинградская область;Тосненский муниципальный район;Ульяновка;пгт;12005;1449;59.38.28;030.46.36;59.6411111111111;30.7766666666667;41648164051;0;1
86579;Белгородская область;Красногвардейский район;Казацкое;с;1117;201;50.41.50;038.29.45;50.6972222222222;38.4958333333333;14642456116;0;1
86583;Свердловская область;городской округ «город Лесной»;Лесной;г;49111;8348;58.38.08;059.47.55;58.6355555555556;59.7986111111111;65749000001;0;1
86585;Иркутская область;Боханский район;Дундай;с;577;145;53.12.58;104.20.30;53.2161111111111;104.341666666667;25609450101;0;1
86591;Ярославская область;Переславский район;Рязанцево;п;989;180;56.42.42;039.12.35;56.7116666666667;39.2097222222222;78705000183;0;1
86592;Ленинградская область;Волховский муниципальный район;Колчаново;с;2284;465;60.02.09;032.35.25;60.0358333333333;32.5902777777778;41609427101;0;1
86598;Астраханская область;Красноярский район;Малый Арал;с;727;156;46.39.51;048.27.58;46.6641666666667;48.4661111111111;12630404108;0;1
86603;Алтайский край;Шелаболихинский;Ильинка;с;580;112;53.27.11;082.18.59;53.4530555555556;82.3163888888889;1645420101;0;1
86626;Чеченская республика;Надтеречный муниципальный район;Надтеречное;с;8769;3963;43.37.09;045.20.33;43.6191666666667;45.3425;96616422101;0;1
86628;Республика Дагестан;Ахвахский район;Ингердах;с;1963;580;42.35.19;046.23.49;42.5886111111111;46.3969444444444;82605425101;0;1
86645;Белгородская область;Белгородский район;Журавлевка;с;1166;213;50.18.38;036.19.06;50.3105555555556;36.3183333333333;14610432101;0;1
86669;Республика Татарстан;Альметьевский район;Калейкино;с;1888;406;54.55.48;052.11.27;54.93;52.1908333333333;92608427101;0;1
86673;Ханты-Мансийский автономный округ - Югра;Нефтеюганский район;Усть-Юган;п;522;141;60.56.02;073.06.30;60.9338888888889;73.1083333333333;71818407101;0;1
86674;Ленинградская область;Гатчинский муниципальный район;Шпаньково;д;1256;203;59.29.50;029.50.37;59.4972222222222;29.8436111111111;41618424216;0;1
86675;Воронежская область;Бутурлиновский район;Пузево;с;1522;265;50.40.17;040.23.08;50.6713888888889;40.3855555555556;20608468101;0;1
86712;Саратовская область;Романовский район;Подгорное;с;810;120;51.40.00;042.48.19;51.6666666666667;42.8052777777778;63640445101;1;0
86713;Республика Адыгея;Тахтамукайский район;Старобжегокай;аул;2509;269;45.02.07;038.53.33;45.0352777777778;38.8925;79630415101;1;0
86721;Московская область;Раменский;Дубовая Роща;п;4365;683;55.32.31;038.18.34;55.5419444444444;38.3094444444444;46648473101;0;1
86726;Калининградская область;Черняховский район;Каменское;п;547;123;54.39.25;021.33.08;54.6569444444444;21.5522222222222;27739000266;0;1
86727;Пермский край;Чайковский район;Чайковский;г;83486;18343;56.46.41;054.08.52;56.7780555555556;54.1477777777778;57735000001;0;1
86728;Иркутская область;Черемхово;Черемхово;г;50586;14796;53.08.13;103.05.24;53.1369444444444;103.09;25745000001;1;0
86737;Республика Дагестан;Карабудахкентский район;Какашура;с;6530;2129;42.39.20;047.23.16;42.6555555555556;47.3877777777778;82635435101;0;1
86747;Краснодарский край;Гулькевичский район;Мирный;п;502;67;45.20.30;040.19.00;45.3416666666667;40.3166666666667;3613416111;0;1
86763;Курская область;Суджанский;Замостье;с;2318;460;51.11.26;035.17.25;51.1905555555556;35.2902777777778;38640430101;0;1
86765;Пермский край;Чайковский городской округ;Ольховка;с;1164;349;56.43.42;054.01.14;56.7283333333333;54.0205555555556;57735000166;0;1
86787;Саратовская область;Самойловский район;Песчанка;с;553;85;51.18.24;043.40.41;51.3066666666667;43.6780555555556;63642445116;0;1
86808;Приморский край;Михайловский район;Осиновка;с;1305;283;43.57.17;132.14.03;43.9547222222222;132.234166666667;5620425101;0;1
86809;Оренбургская область;Тюльганский район;Ташла;с;1040;185;52.24.31;056.14.11;52.4086111111111;56.2363888888889;53653428101;0;1
86820;Ростовская область;Багаевский;Усьман;х;775;180;47.08.59;040.17.38;47.1497222222222;40.2938888888889;60605420126;0;1
86822;Костромская область;Шарьинский район;Рождественское;с;652;92;58.09.07;045.34.35;58.1519444444444;45.5763888888889;34648412101;0;1
86836;Самарская область;Богатовский район;Максимовка;с;995;180;52.58.50;051.08.05;52.9805555555556;51.1347222222222;36606416101;0;1
86844;Удмуртская республика;Глазовский;Дзякино;с;622;153;58.10.49;052.20.56;58.1802777777778;52.3488888888889;94610435111;0;1
86857;Чеченская республика;Веденский муниципальный район;Харачой;с;869;276;42.54.21;046.08.16;42.9058333333333;46.1377777777778;96604440101;0;1
86858;Республика Адыгея;Майкопский район;Краснооктябрьский;п;6536;1257;44.34.35;040.04.50;44.5763888888889;40.0805555555556;79622425101;0;1
86862;Республика Татарстан;Балтасинский район;Тюнтер;с;572;123;56.28.11;050.14.40;56.4697222222222;50.2444444444444;92615455101;0;1
86867;Республика Татарстан;Дрожжановский район;Старые Чукалы;с;659;91;54.39.05;047.32.28;54.6513888888889;47.5411111111111;92624480101;0;1
86873;Тюменская область;Ишимский район;Плешково;с;1045;277;56.04.40;069.41.09;56.0777777777778;69.6858333333333;71626460101;0;1
86880;Республика Алтай;Усть-Канский район;Белый Ануй;с;713;219;51.13.51;084.54.00;51.2308333333333;84.9;84635410101;0;1
86881;Московская область;Домодедово;Пестово;д;669;87;55.21.40;037.59.09;55.3611111111111;37.9858333333333;46709000531;0;1
86890;Ростовская область;Сальский;Сеятель Северный;п;904;213;46.31.10;041.11.13;46.5194444444444;41.1869444444444;60650412156;0;1
86892;Тульская область;Город Тула;Зайцево;с;749;113;54.08.41;037.22.40;54.1447222222222;37.3777777777778;70701000352;0;1
86913;Тюменская область;Ялуторовский район;Аслана;с;533;133;56.52.05;066.31.02;56.8680555555556;66.5172222222222;71656405101;0;1
86915;Мурманская область;Печенгский муниципальный район;Спутник;нп;1583;402;69.30.39;031.18.46;69.5108333333333;31.3127777777778;47615162121;1;0
86921;Республика Дагестан;Курахский район;Арабляр;с;514;153;41.55.52;048.22.27;41.9311111111111;48.3741666666667;82630456106;0;1
86943;Тюменская область;Голышмановский район;Голышманово;рп;17158;3709;56.23.45;068.22.31;56.3958333333333;68.3752777777778;71702000101;1;0
86952;Кемеровская область;Мариинский район;Калиновский;п;1674;554;56.11.42;087.38.18;56.195;87.6383333333333;32616000;1;0
86956;Иркутская область;Тайшетский район;Тамтачет;п/ст;1528;195;57.16.27;097.43.37;57.2741666666667;97.7269444444444;25636466101;1;0
86972;Кировская область;Яранский район;Яранск;г;16592;3239;57.18.15;047.50.53;57.3041666666667;47.8480555555556;33650101001;0;1
86974;Краснодарский край;Динской район;Украинский;п;1173;245;45.14.55;039.20.37;45.2486111111111;39.3436111111111;3614404106;0;1
86981;Омская область;Русско-Полянский район;Хлебодаровка;с;671;192;53.46.28;073.28.39;53.7744444444444;73.4775;52650422101;0;1
86982;Владимирская область;Суздальский;Порецкое;с;832;0;56.16.01;040.31.36;56.2669444444444;40.5266666666667;17654436166;0;1
86987;Амурская область;Райчихинск;Райчихинск;г;17098;4877;49.47.39;129.24.41;49.7941666666667;129.411388888889;10720000001;0;1
86989;Свердловская область;Серовский городской округ;Кошай;с;600;143;59.05.02;061.51.33;59.0838888888889;61.8591666666667;65721000211;1;0
86999;Республика Дагестан;Левашинский район;Охли;с;2077;645;42.33.20;047.12.34;42.5555555555556;47.2094444444444;82634464000;0;1
87001;Республика Башкортостан;Благоварский;Первомайский;с;790;184;54.40.27;054.48.01;54.6741666666667;54.8002777777778;80614424101;0;1
87004;Воронежская область;Семилукский район;Семилуки;с;2608;503;51.43.41;039.02.36;51.7280555555556;39.0433333333333;20649101001;0;1
87016;Самарская область;Елховский район;Теплый Стан;с;568;102;53.58.40;050.10.15;53.9777777777778;50.1708333333333;36615465101;0;1
87025;Ростовская область;Веселовский;Красное Знамя;х;1148;165;47.05.56;040.31.56;47.0988888888889;40.5322222222222;60609458106;0;1
87034;Свердловская область;Талицкий городской округ;Смолинское;с;702;102;56.37.34;064.02.43;56.6261111111111;64.0452777777778;65724000561;0;1
87035;Челябинская область;Верхнеуральский район;Форштадт;с;1142;356;53.53.26;059.12.03;53.8905555555556;59.2008333333333;75617488101;0;1
87050;Новосибирская область;Искитимский район;Улыбино;с;1501;311;54.34.54;082.55.36;54.5816666666667;82.9266666666667;50615431101;0;1
87067;Липецкая область;Лев-Толстовский район;Золотуха;с;771;153;53.10.13;039.15.53;53.1702777777778;39.2647222222222;42636428101;0;1
87070;Свердловская область;Ирбитское муниципальное образование;Бердюгина;д;635;141;57.44.50;063.03.43;57.7472222222222;63.0619444444444;65711000116;0;1
87079;Брянская область;Выгоничский район;Пильшино;п;656;72;53.04.27;033.56.39;53.0741666666667;33.9441666666667;15610421116;0;1
87104;Республика Саха (Якутия);Усть-Янский;Сайылык;с;589;225;68.57.52;138.24.44;68.9644444444444;138.412222222222;98656415101;0;1
87105;Республика Татарстан;Кукморский район;Байлянгар;с;707;142;56.12.27;050.43.40;56.2075;50.7277777777778;92633404101;0;1
87108;Краснодарский край;Белореченский район;Грушевый;х;744;171;44.45.54;039.58.39;44.765;39.9775;3608412111;0;1
87113;Краснодарский край;Туапсинский район;Шаумян;с;1343;248;44.19.13;039.17.32;44.3202777777778;39.2922222222222;3655413101;0;1
87119;Новосибирская область;Куйбышевский район;Отрадненское;с;547;166;55.31.44;078.32.58;55.5288888888889;78.5494444444444;50630440101;0;1
87128;Краснодарский край;Успенский район;Урупский;аул;1435;362;44.44.20;041.15.01;44.7388888888889;41.2502777777778;3656440101;0;1
87143;Пензенская область;Сердобский район;Куракино;с;835;127;52.32.48;044.02.26;52.5466666666667;44.0405555555556;56656416101;0;1
87145;Волгоградская область;Старополтавский район;Иловатка;с;1100;158;50.30.43;045.53.09;50.5119444444444;45.8858333333333;18652420101;0;1
87152;Краснодарский край;Ейский район;Октябрьский;п;2654;686;46.29.28;038.16.52;46.4911111111111;38.2811111111111;3616407101;0;1
87156;Челябинская область;Чебаркульский район;Мирный;п;858;41;55.00.37;060.54.38;55.0102777777778;60.9105555555556;75657411116;0;1
87167;Челябинская область;Сосновский район;Красное Поле;п;2421;370;55.14.06;061.14.38;55.235;61.2438888888889;75652420101;0;1
87183;Республика Башкортостан;Абзелиловский;Гусево;с;912;246;53.16.00;058.44.06;53.2666666666667;58.735;80601419101;0;1
87189;Республика Башкортостан;Кигинский;Юкаликулево;д;600;122;55.19.37;058.22.15;55.3269444444444;58.3708333333333;80636430116;0;1
87190;Хабаровский край;имени Полины Осипенко;им П.Осипенко;с;1942;484;52.25.19;136.29.10;52.4219444444444;136.486111111111;8637406;1;0
87191;Брянская область;Клинцовский район;Медведово;с;850;218;52.34.50;032.28.33;52.5805555555556;32.4758333333333;15630457101;0;1
87194;Ростовская область;Волгодонской;Солнечный;п;750;97;47.29.56;042.19.01;47.4988888888889;42.3169444444444;60612405101;0;1
87195;Республика Карелия;Калевальский национальный;Боровой;п;1475;290;64.36.45;032.14.11;64.6125;32.2363888888889;86609405101;0;1
87199;Краснодарский край;Кавказский район;Дмитриевская;ст-ца;2801;530;45.39.02;040.45.29;45.6505555555556;40.7580555555556;3618404101;0;1
87201;Омская область;Москаленский район;Шевченко;с;770;226;54.48.55;071.47.35;54.8152777777778;71.7930555555556;52632418101;0;1
87231;Ивановская область;Ивановский район;Игнатово;д;610;113;56.57.18;040.57.17;56.955;40.9547222222222;24607424176;0;1
87233;Республика Дагестан;Левашинский район;Мекеги;с;2936;633;42.23.54;047.27.38;42.3983333333333;47.4605555555556;82634444101;0;1
87247;Республика Башкортостан;Стерлибашевский;Тятер-Арасланово;с;739;130;53.20.18;054.57.01;53.3383333333333;54.9502777777778;80648455101;0;1
87271;Московская область;Одинцовский;Летний Отдых;п;2743;443;55.38.13;036.57.33;55.6369444444444;36.9591666666667;46755000501;0;1
87276;Республика Крым;Белогорский район;Новокленово;с;788;0;45.00.13;034.29.44;45.0036111111111;34.4955555555556;35607425121;0;1
87287;Краснодарский край;Курганинский район;Михайловская;ст-ца;8518;1741;45.00.04;040.35.09;45.0011111111111;40.5858333333333;3627410101;0;1
87294;Красноярский край;Емельяновский район;Арейское;с;2117;132;56.06.11;092.27.16;56.1030555555556;92.4544444444444;4614404106;0;1
87295;Смоленская область;Новодугинский район;Новодугино 1-е;нп;3968;752;55.35.44;034.19.08;55.5955555555556;34.3188888888889;66630435101;1;0
87297;Воронежская область;Репьёвский район;Репьевка;с;5243;903;51.04.35;038.38.28;51.0763888888889;38.6411111111111;20645432101;0;1
87298;Республика Башкортостан;Янаульский;Кисак-Каин;с;581;84;56.13.33;054.38.34;56.2258333333333;54.6427777777778;80659450101;0;1
87310;Республика Дагестан;Махачкала;Богатыревка;с;3186;990;43.06.56;047.22.10;43.1155555555556;47.3694444444444;82701362111;0;1
87318;Республика Саха (Якутия);Мегино-Кангаласский;Нуорагана;с;653;192;62.09.16;131.04.20;62.1544444444444;131.072222222222;98629408101;0;1
87325;Забайкальский край;Могойтуйский район;Цугол;с;845;205;51.02.48;115.37.26;51.0466666666667;115.623888888889;76625444101;1;0
87367;Республика Дагестан;Гунибский район;Согратль;с;2693;1032;42.16.51;046.59.31;42.2808333333333;46.9919444444444;82616465101;0;1
87369;Республика Калмыкия;Юстинский район;Эрдниевский;п;812;130;46.51.55;046.16.51;46.8652777777778;46.2808333333333;85646466101;0;1
87378;Пермский край;Пермский район;Ванюки;д;821;233;57.56.13;056.02.41;57.9369444444444;56.0447222222222;57646448111;0;1
87379;Республика Башкортостан;Иглинский;Кудеевский;с;3050;519;54.52.25;056.45.21;54.8736111111111;56.7558333333333;80628432101;0;1
87386;Иркутская область;Тулунский район;Икей;с;1070;260;54.11.22;100.04.40;54.1894444444444;100.077777777778;25638425101;0;1
87402;Курганская область;Белозерский район;Корюкина;д;879;172;55.48.29;065.34.51;55.8080555555556;65.5808333333333;37604408111;0;1
87411;Тамбовская область;Сосновский район;Отъяссы;с;907;117;53.14.33;041.39.22;53.2425;41.6561111111111;68634456101;0;1
87414;Республика Бурятия;Тарбагатайский район;Николаевский;п;1506;323;51.39.15;107.47.41;51.6541666666667;107.794722222222;81650422101;0;1
87426;Томская область;Первомайский район;Улу-Юл;п;1244;298;57.42.36;085.47.33;57.71;85.7925;69648450101;0;1
87427;Свердловская область;муниципальное образование «город Екатеринбург»;Арамиль;дп;14781;3695;56.41.40;060.50.04;56.6944444444444;60.8344444444444;65701000;1;0
87447;Московская область;Воскресенский;Чемодурово;д;1809;279;55.21.19;038.39.47;55.3552777777778;38.6630555555556;46606101121;0;1
87500;Орловская область;Свердловский;Хотетово;д;518;17;52.46.29;036.18.09;52.7747222222222;36.3025;54652419181;0;1
87501;Астраханская область;Город Астрахань;Советский;р-н;150394;27646;46.18.30;048.01.02;46.3083333333333;48.0172222222222;12701000;1;0
87508;Московская область;Рузский;Нестерово;д;2595;378;55.37.44;036.20.09;55.6288888888889;36.3358333333333;46766000508;0;1
87519;Белгородская область;Алексеевский район;Афанасьевка;с;785;161;50.47.15;038.35.52;50.7875;38.5977777777778;14710000141;0;1
87525;Ростовская область;Песчанокопский;Развильное;с;4847;850;46.13.58;041.18.00;46.2327777777778;41.3;60644477101;0;1
87526;Ставропольский край;Изобильненский район;Каменнобродская;ст-ца;1900;360;45.11.30;041.31.02;45.1916666666667;41.5172222222222;7713000121;0;1
87527;Республика Башкортостан;Куюргазинский;Бугульчан;с;512;133;52.50.08;055.57.48;52.8355555555556;55.9633333333333;80639425101;0;1
87545;Ленинградская область;Всеволожский муниципальный район;Им Свердлова;пгт;11009;1999;59.48.35;030.36.48;59.8097222222222;30.6133333333333;41612168051;0;1
87553;Белгородская область;Яковлевский район;Строитель;г;24322;4597;50.47.04;036.29.19;50.7844444444444;36.4886111111111;14755000001;0;1
87555;Республика Карелия;Муезерский;Ругозеро;с;615;141;64.04.56;032.46.45;64.0822222222222;32.7791666666667;86627460101;1;0
87577;Свердловская область;городской округ Краснотурьинск;Рудничный;п;4035;852;59.41.58;060.17.14;59.6994444444444;60.2872222222222;65745000116;0;1
87586;Ленинградская область;Ломоносовский муниципальный район;Большая Ижора;пгт;2767;370;59.55.37;029.33.54;59.9269444444444;29.565;41630154051;0;1
87588;Самарская область;Челно-Вершинский район;Сиделькино;с;535;97;54.32.16;051.06.49;54.5377777777778;51.1136111111111;36646424101;0;1
87606;Белгородская область;Шебекинский район;Вознесеновка;с;1464;297;50.25.07;037.01.18;50.4186111111111;37.0216666666667;14750000211;0;1
87622;Пермский край;Нытвенский район;Григорьевское;с;1353;373;58.13.24;055.22.12;58.2233333333333;55.37;57727000111;1;0
87629;Ярославская область;Рыбинский район;Шашково;п;657;95;58.00.34;039.12.10;58.0094444444444;39.2027777777778;78640430536;0;1
87673;Новосибирская область;Чановский район;Озеро Карачи;п;504;201;55.20.10;076.56.44;55.3361111111111;76.9455555555556;50656413;1;0
87678;Республика Крым;Кировский район;Владиславовка;с;3318;0;45.09.51;035.22.42;45.1641666666667;35.3783333333333;35616408101;0;1
87680;Республика Дагестан;Цунтинский район;Шаитли;с;904;298;42.14.17;046.03.11;42.2380555555556;46.0530555555556;82658440111;0;1
87702;Красноярский край;Ачинский район;Малиновка;п;2769;613;56.16.45;090.34.30;56.2791666666667;90.575;4603414101;0;1
87721;Магаданская область;Хасынский;Палатка;п;3579;779;60.06.48;150.56.47;60.1133333333333;150.946388888889;44719000051;1;0
87722;Республика Дагестан;Тляратинский район;Генеколоб;с;853;120;41.55.02;046.36.03;41.9172222222222;46.6008333333333;82651415106;0;1
87735;Ярославская область;Ярославский район;Заволжье;п;1681;379;57.40.14;040.00.49;57.6705555555556;40.0136111111111;78650410101;0;1
87744;Нижегородская область;Дзержинск;Горбатовка;п;3528;577;56.15.44;043.44.02;56.2622222222222;43.7338888888889;22721000061;1;0
87749;Саратовская область;Аркадакский район;Красное Знамя;с;653;103;52.03.15;043.32.22;52.0541666666667;43.5394444444444;63603435101;0;1
87752;Пермский край;Большесосновский район;Черновское;с;1814;455;57.29.53;054.32.44;57.4980555555556;54.5455555555556;57608440101;0;1
87753;Курская область;Курский;Верхнее Гуторово;с;512;101;51.36.05;036.33.32;51.6013888888889;36.5588888888889;38620468106;0;1
87760;Удмуртская республика;Можгинский;Нижний Вишур;д;518;60;56.24.24;052.18.29;56.4066666666667;52.3080555555556;94635420116;0;1
87768;Омская область;Одесский район;Благодаровка;с;738;153;54.04.21;073.10.49;54.0725;73.1802777777778;52642403101;1;0
87785;Чувашская республика;Батыревский район;Полевые Бикшики;д;986;233;55.05.34;047.28.47;55.0927777777778;47.4797222222222;97607420101;0;1
87800;Волгоградская область;Палласовский район;Старая Иванцовка;с;646;202;50.02.19;046.42.53;50.0386111111111;46.7147222222222;18645408106;0;1
87802;Республика Саха (Якутия);Город Якутск;Тулагино;с;1644;506;62.15.18;129.52.43;62.255;129.878611111111;98701000121;0;1
87825;Нижегородская область;Ардатовский район;Личадеево;с;600;95;55.22.48;043.18.52;55.38;43.3144444444444;22602428101;0;1
87828;Брянская область;Жуковский район;Тросна;п;1493;310;53.28.42;033.47.15;53.4783333333333;33.7875;15622444101;0;1
87829;Тюменская область;Ярковский район;Чечкино;с;554;94;57.08.24;066.55.19;57.14;66.9219444444444;71658455131;0;1
87836;Тульская область;Город Тула;Барсуки;д;2007;382;54.15.51;037.29.21;54.2641666666667;37.4891666666667;70701000211;0;1
87841;Республика Крым;Советский район;Краснофлотское;с;1143;0;45.18.43;034.56.53;45.3119444444444;34.9480555555556;35652439101;0;1
87843;Ростовская область;Цимлянский;Хорошевская;ст-ца;577;118;47.43.12;042.13.08;47.72;42.2188888888889;60657444111;0;1
87863;Свердловская область;Муниципальное образование Алапаевское;Бубчиково;п;887;146;58.08.09;061.43.06;58.1358333333333;61.7183333333333;65771000296;0;1
87864;Республика Хакасия;Бейский район;Табат;с;1423;285;52.55.29;090.42.47;52.9247222222222;90.7130555555556;95612460101;0;1
87874;Воронежская область;Аннинский район;Никольское;с;1134;113;51.28.52;040.57.07;51.4811111111111;40.9519444444444;20602448101;0;1
87888;Челябинская область;Троицкий район;Ключевка;с;1104;243;54.02.52;062.00.17;54.0477777777778;62.0047222222222;75654425101;0;1
87889;Республика Саха (Якутия);Ленский;Пеледуй;п;4555;1041;59.37.36;112.45.02;59.6266666666667;112.750555555556;98627157051;0;1
87895;Омская область;Нововаршавский район;Любовский;п;548;113;54.08.53;074.27.17;54.1480555555556;74.4547222222222;52641415106;0;1
87904;Алтайский край;Крутихинский;Заковряшино;с;721;144;53.53.43;081.11.38;53.8952777777778;81.1938888888889;1621424101;0;1
87907;Республика Дагестан;Табасаранский район;Пилиг;с;761;152;41.58.33;047.52.13;41.9758333333333;47.8702777777778;82648476116;0;1
87916;Ульяновская область;Старомайнский район;Большая Кандала;с;664;99;54.33.12;049.20.44;54.5533333333333;49.3455555555556;73642405101;0;1
87920;Приморский край;Шкотовский;Подъяпольское;п;833;206;42.59.47;132.18.47;42.9963888888889;132.313055555556;5657422101;0;1
87929;Краснодарский край;Новокубанский район;Новокубанск;г;35173;7716;45.06.14;041.02.51;45.1038888888889;41.0475;3634101001;0;1
87935;Ханты-Мансийский автономный округ - Югра;Кондинский район;Луговой;пгт;1425;309;59.43.22;065.53.01;59.7227777777778;65.8836111111111;71816157051;1;0
87951;Белгородская область;Новооскольский район;Васильдол;с;605;77;50.49.17;037.34.41;50.8213888888889;37.5780555555556;14735000171;0;1
87960;Астраханская область;Наримановский район;Разночиновка;с;1604;428;46.38.04;047.54.18;46.6344444444444;47.905;12640444101;0;1
87972;Оренбургская область;Первомайский район;Соболево;с;943;276;51.56.29;051.43.12;51.9413888888889;51.72;53636425101;0;1
87975;Астраханская область;Черноярский район;Каменный Яр;с;1006;82;48.26.41;045.33.54;48.4447222222222;45.565;12650436131;0;1
87984;Московская область;Егорьевский;Егорьевск;г;70081;12971;55.22.59;039.02.09;55.3830555555556;39.0358333333333;46722000001;1;0
87986;Нижегородская область;Сергачский район;Кочко-Пожарки;с;619;82;55.29.46;045.29.44;55.4961111111111;45.4955555555556;22648432101;0;1
87992;Красноярский край;Каратузский район;Верхний Кужебар;с;956;164;53.22.17;093.14.05;53.3713888888889;93.2347222222222;4622404101;0;1
87993;Кабардино-Балкарская республика;Чегемский район;Лечинкай;с;4260;1267;43.33.43;043.26.11;43.5619444444444;43.4363888888889;83645410101;0;1
87999;Костромская область;Костромской район;Середняя;д;1203;269;57.42.19;040.57.44;57.7052777777778;40.9622222222222;34614434101;0;1
88001;Курская область;Железногорский;Тепличный;п;701;120;52.18.01;035.19.10;52.3002777777778;35.3194444444444;38610432136;0;1
88003;Томская область;Шегарский район;Нащёково;д;668;145;56.31.50;084.04.12;56.5305555555556;84.07;69658485106;0;1
88038;Владимирская область;Александровский;Карабаново;г;14817;2804;56.18.48;038.42.12;56.3133333333333;38.7033333333333;17605105001;0;1
88049;Московская область;Сергиево-Посадский;Федорцово;д;769;118;56.40.26;038.08.41;56.6738888888889;38.1447222222222;46615452316;0;1
88064;Краснодарский край;Славянский район;Семисводный;х;816;128;45.18.03;037.58.32;45.3008333333333;37.9755555555556;3645416116;0;1
88066;Приморский край;Михайловский район;Абрамовка;с;705;165;44.05.28;132.01.45;44.0911111111111;132.029166666667;5620406106;0;1
88071;Пензенская область;Пензенский район;Надеждино;с;562;116;52.59.23;044.43.05;52.9897222222222;44.7180555555556;56655410121;0;1
88079;Республика Дагестан;Табасаранский район;Татиль;с;1132;336;41.59.35;047.59.15;41.9930555555556;47.9875;82648464106;0;1
88085;Ставропольский край;Будённовский район;Правобережный;п;600;0;44.41.06;043.50.59;44.685;43.8497222222222;7612429106;0;1
88086;Ленинградская область;Кировский муниципальный район;Приладожский;пгт;5734;988;59.52.31;031.19.30;59.8752777777778;31.325;41625160051;0;1
88096;Республика Карелия;Кондопожский;Гирвас;п;881;193;62.27.59;033.40.36;62.4663888888889;33.6766666666667;86615412101;0;1
88117;Республика Дагестан;Махачкала;Махачкала;г;597316;145216;42.58.59;047.30.17;42.9830555555556;47.5047222222222;82701000001;0;1
88135;Свердловская область;Шалинский городской округ;Сарга;п;1147;300;57.11.49;058.56.23;57.1969444444444;58.9397222222222;65727000246;0;1
88140;Саратовская область;Ровенский район;Привольное;с;918;326;50.55.40;046.04.54;50.9277777777778;46.0816666666667;63639460101;0;1
88144;Алтайский край;Тальменский;Новотроицк;с;560;129;53.54.15;083.44.52;53.9041666666667;83.7477777777778;1647462101;0;1
88162;Республика Ингушетия;Малгобекский район;Сагопши;с/п;12158;3877;43.28.56;044.35.23;43.4822222222222;44.5897222222222;2.6e+07;1;0
88175;Кировская область;Кумёнский район;Березник;д;511;74;58.06.13;049.53.07;58.1036111111111;49.8852777777778;33620408101;0;1
88179;Краснодарский край;Город-герой Новороссийск;Южная Озереевка;с;1100;204;44.40.46;037.37.37;44.6794444444444;37.6269444444444;3720000221;0;1
